"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.selftext","Input.title","Answer.crowd_input","Approve","Reject"
"3RDTX9JRU8ZNL0CNL8C4SNPSH1Y79N","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","39U1BHVTDWPRRGH884JXVQAE3SM3TE","A11SX02CICZN85","Approved","Tue Feb 07 15:41:49 PST 2023","Tue Feb 07 15:43:31 PST 2023","Thu Feb 09 15:43:31 PST 2023","Thu Feb 09 15:43:36 PST 2023","","","102","100% (10/10)","100% (10/10)","100% (10/10)","I recently saw an avertisement for the port of [*Syberia*](https://en.wikipeia.org/wiki/Syberia) for the Ninteno Switch, an it really got me longing for a great movie with a similar aesthetic.  The early parts of the game have you in a [European town with fog](https://uploa.wikimeia.org/wikipeia/commons//e/Syberia_04_-_Valail%C3%A8ne.jpg) (an occasionally rain), an it really gives you a vibe of loneliness an isolation.  Settings like the [town's cemetery](https://i0.wp.com/waytoomany.games/wp-content/uploas/2018/08/DM16ri4VQAAOzmX.jpg), the [surrouning woos](http://gamerwalkthroughs.com/wp-content/uploas/2015/08/Syberia-Walkthrough-Valailene-Forest.jpg), an the [factory](http://gamerwalkthroughs.com/wp-content/uploas/2015/08/Syberia-Walkthrough-Factory-Courtyar.jpg) were lovely to me.  


Similarly, [*Silent Hill*](https://www.themovieb.org/movie/588-silent-hill) ha a lovely aesthetic with those [gray, ashy skies an bleary lighting](https://www.pluggein.com/wp-content/uploas/2019/12/silent-hill.png).  (Not particularly looking for a vieo game aaptation, min you, but those two really games are great examples.)  The mooiness is the seller for me here, an it's probably only going to be foun in rama films.  (Or possibly among more serious horror—[*The Witch*](https://www.themovieb.org/movie/310131-the-witch) is another one which really gave me the tone I'm seeking here, an [*The Others*](https://www.themovieb.org/movie/1933-the-others) an the first half of [*Gretel &amp; Hansel*](https://www.themovieb.org/movie/542224-gretel-an-hansel) hit pretty close, too.)  


The mere presence of rain/fog/arkness oesn't o it, so films like *Dark City* an *Blae Runner* aren't what I'm looking for.  Got any great suggestions for me?  ","Rainy, foggy, moody, atmospheric!","Syberia, Dark City, Blade Runner"
"3L60IFZKGDGDTV0IWTM8WHCAEH2HHP","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3QRYMNZ7F9FYVKAIQN3C448K89CTNJ","A9HQ3E0F2AGVO","Approved","Tue Feb 07 15:43:20 PST 2023","Tue Feb 07 15:43:44 PST 2023","Thu Feb 09 15:43:44 PST 2023","Thu Feb 09 15:44:36 PST 2023","","","24","100% (18/18)","100% (16/16)","100% (16/16)","looking for movies/shows (action/thriller preferably but not compulsory)
i'm looking for those with characters/protags who are generally very annoying/makes a lot of jokes but they have a pretty ark/ba backstory or past.

examples of this character type are:
- klaus hargreeves from the umbrella acaemy
- hannibal king from blae: trinity

you get the gist. lmk the movie+the character! not looking for animate stuff.","lf action movies","Umbrella Academy, Blade: Trinity"
"3YKP7CX6HCD69TRKJSQ0JTKI5117BX","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3OLQQLKKN3N0NB10LUMPCBR2WFKJEF","AL6TUFYAMT6U4","Approved","Tue Feb 07 15:30:20 PST 2023","Tue Feb 07 15:30:50 PST 2023","Thu Feb 09 15:30:50 PST 2023","Thu Feb 09 15:31:36 PST 2023","","","30","100% (15/15)","100% (15/15)","100% (15/15)","any action/comey movies where a main character ultimately gets hurt in any part of the movie? whether it's to the point of passing out or a lot of bloo loss/torture is fine, just not very minor things like scratches","action comedy movies","point of passing, loss/torture"
"3QX22DUVPYF43AWDSFJP3NBF3ICMVT","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","32SCWG5HIS2SW7BJAP8BXJL1OG1P6Z","A3RQJM16UBTZKK","Approved","Tue Feb 07 15:24:37 PST 2023","Tue Feb 07 15:24:51 PST 2023","Thu Feb 09 15:24:51 PST 2023","Thu Feb 09 15:25:36 PST 2023","","","14","100% (1/1)","100% (1/1)","100% (1/1)","Can you give some suggestions on movies that start with one story, take a wil turn an en in a totally unrelate story.

Few examples:

Triangle of saness  

Sorry to bother you","Name some movies that start one way and ends in a totally unexpected way","Triangle of saness"
"3WKGUBL7T9KL3FVD87HNUKWDQTP4LX","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3GDTJDAPV599FIXUBODH0TNXP6H8M9","A9K0CV70JWG1W","Approved","Tue Feb 07 15:29:58 PST 2023","Tue Feb 07 15:30:15 PST 2023","Thu Feb 09 15:30:15 PST 2023","Thu Feb 09 15:30:36 PST 2023","","","17","100% (30/30)","100% (30/30)","100% (30/30)","I ecie to rewatch baby river an i still absolutely love it
Every soun an visual effect is on time with the music an that opening car chase oh man that's amazing
An that foot chase too that was so fun i was literally jumping on my seat out of excitement
I want more movies like this, anything with car chases or parkour","anything with car chases/parkour in it?","Baby River"
"3EN4YVUOVMQ66RVNPX7FBGGJFZPJXP","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3K2755HG531FQ31469KKRVHP3W2FDF","A3UYK0Z6ZHS7I4","Approved","Tue Feb 07 15:34:05 PST 2023","Tue Feb 07 15:34:28 PST 2023","Thu Feb 09 15:34:28 PST 2023","Thu Feb 09 15:34:36 PST 2023","","","23","100% (20/20)","100% (20/20)","100% (20/20)","I’ve seen Selma an am currently watching the ocumentary MLK/FBI, wonering if anyone has any other recommenations for movies about Martin Luther King.","MLK Day Recommendations","Selma, MLK/FBI"
"3BDORL6HLUBZ1H3566K1ZUH0OYVCR8","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","37W3JXSD6H6KZ0IQSUHY84DQGNYYW4","A11SX02CICZN85","Approved","Tue Feb 07 15:41:36 PST 2023","Tue Feb 07 15:41:48 PST 2023","Thu Feb 09 15:41:48 PST 2023","Thu Feb 09 15:42:36 PST 2023","","","12","100% (10/10)","100% (10/10)","100% (10/10)","Has anyone got any suggestions of movies with min blowing, scary or twiste or even something that will make me say oh my go or what the fuge.","Plot twists are my favourite!",","
"30ZKOOGW364NFX7QOY9VN89ZKXGA18","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3BWI6RSP7R773G0YKLXS9LMT5KLE74","A3P7M9666KJCP","Approved","Tue Feb 07 15:43:53 PST 2023","Tue Feb 07 15:45:46 PST 2023","Thu Feb 09 15:45:46 PST 2023","Thu Feb 09 15:46:36 PST 2023","","","113","100% (41/41)","100% (41/41)","100% (41/41)","Looking for movies that create an atmosphere w/ a strong sense of rea an a reamy/nightmarish vibe. Some great examples of this inclue

- I’m Thinking of Ening Things
- Mulhollan Drive
- Jacobs Laer
- Eraserhea
- Blue Velvet
- Many
- The Shining
- Suspiria (both versions)
- Last Night in Soho
- Fire Walk with Me
- Mother
- The Holy Mountain
- 2001
- Black Swan
- Climax
- Enter the Voi
- Irreversible
- Apocalypse Now
- Misommar
- Waking Life (Not Horror)
- Fear an Loathing in Las Vegas
- Eyes Wie Shut

Looking for the types of movies that “change everything” for you","Dreamlike, surreal, psychedelic, and psychological horror?","I’m Thinking of Ening Things,Mulhollan Drive, Jacobs Laer, Eraserhea,Blue Velvet, Many, The Shining, Suspiria, Last Night in Soho, Fire Walk with Me, Mother, The Holy Mountain, 2001, Black Swan, Climax, Enter the Voi, Irreversible, Apocalypse Now, Misommar, Waking Life,- Fear an Loathing in Las Vegas, Eyes Wie Shut"
"3ZUE82NE1KZ0MO8JYZ42GJ7YVJZF8A","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","31QNSG6A52RQUFQ77IBSHBQ7UHM78X","A9K0CV70JWG1W","Approved","Tue Feb 07 15:32:09 PST 2023","Tue Feb 07 15:32:21 PST 2023","Thu Feb 09 15:32:21 PST 2023","Thu Feb 09 15:32:37 PST 2023","","","12","100% (30/30)","100% (30/30)","100% (30/30)","I've seen this concept also in Captain America winter solier an Call of uty black ops, any other col war psch thriller suggestions on the same line where the protagonist becomes suggestible an angerous?","Movies about brainwashing like Manchurian candidate","Captain America"
"3P6ENY9P8JUDPQB22B4TWTDPEUHHII","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3TDXMTX3CMS0FLOFXUIROMKP2286I6","A14W0AXTJ3R19V","Approved","Tue Feb 07 15:40:54 PST 2023","Tue Feb 07 15:41:10 PST 2023","Thu Feb 09 15:41:10 PST 2023","Thu Feb 09 15:41:36 PST 2023","","","16","100% (33/33)","100% (33/33)","100% (33/33)","Obvious choices are Clerks, Tape, Primer, Dave Mae A Maze an the Terrifier movies.

What are some low buget movies you' suggest?","Low budget movies that really make the most of it","Clerks, Tape, Primer, Dave Mae A Maze, the Terrifier"
"3X55NP42FYEQC4R70L5B1WDRH3UP3V","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","36V4Q8R5ZVYFLMXQXIUHMK8XJC3MQY","A11SX02CICZN85","Approved","Tue Feb 07 15:34:48 PST 2023","Tue Feb 07 15:35:19 PST 2023","Thu Feb 09 15:35:19 PST 2023","Thu Feb 09 15:35:37 PST 2023","","","31","100% (10/10)","100% (10/10)","100% (10/10)","All ault movies seem to be ba for me, not even ba actors but also the story, I believe that there are some gems somewhere, can you suggest some?","Looking for adult movies with a good plot or romantic?",","
"3MXX6RQ9F53BU0AB0ZAUB15XV3QP4G","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3D3VGR7TABDEB14G4FE2VB9WF7O3R0","A353KETOEN0W8T","Approved","Tue Feb 07 15:30:15 PST 2023","Tue Feb 07 15:30:51 PST 2023","Thu Feb 09 15:30:51 PST 2023","Thu Feb 09 15:31:36 PST 2023","","","36","100% (9/9)","100% (9/9)","100% (9/9)","Last night the bf an I watche Preestination (2014) an it blew our mins. The time machine (2002) was also really goo.. please sen me in the right irection, thank you kinly!! (:","Time Travel Movies","Preestination (2014), The time machine (2002)"
"3W5PY7V3VZ5V6WLXUTTHUUNSH5JJYV","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3DZQRBDBSWDQCG4TJ4E7LLES1973SO","A3UYK0Z6ZHS7I4","Approved","Tue Feb 07 15:30:09 PST 2023","Tue Feb 07 15:31:42 PST 2023","Thu Feb 09 15:31:42 PST 2023","Thu Feb 09 15:32:36 PST 2023","","","93","100% (20/20)","100% (20/20)","100% (20/20)","Iv watche Embrace of the Serpent (Colombia 2015), City of Go (Brazil 2002), Machuca (Chile 2002), Roma (Mexico 2018) an the Holy Mountain (Mexico 1973), as well as El Norte from 1983 which is USA. Ive live in chile an soon to live in costa rica but haven't watche many of latin american films an woul like to see whats the best from América Latina","Best films from Latin America?","Embrace of the Serpent, City of Go, Machuca, Roma, The Holy Mountain, El Norte"
"3B9J25CZ3FBB2W3ILVK6P4MWA0ECSW","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3WI0P0II6CQCTT6DX4KE8KV86KDDR8","AY0BJCGY2DHIX","Approved","Tue Feb 07 15:28:33 PST 2023","Tue Feb 07 15:29:22 PST 2023","Thu Feb 09 15:29:22 PST 2023","Thu Feb 09 15:29:37 PST 2023","","","49","100% (16/16)","100% (16/16)","100% (16/16)","Hey, guys right now I'm feeling pretty epresse, feeling like a failure, are there any movies I can watch which are funny plus motivating, so i can enjoy an cheer up at the same time, thanking in avance :)","Movies that can cheer me up / motivate me","n/a"
"3L1EFR8WX3300TRT3RAGGF29FPHF9Z","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3QIYRE09YEFXM0Y9O4J2YYPPGQKN13","A2GM5BW75YCKKW","Approved","Tue Feb 07 15:25:18 PST 2023","Tue Feb 07 15:25:55 PST 2023","Thu Feb 09 15:25:55 PST 2023","Thu Feb 09 15:26:36 PST 2023","","","37","100% (25/25)","100% (25/25)","100% (25/25)","Can anyone recommen movies where Main character not met his soulmate but embark a journey to fin out soulmate.

I on't know any movies regaring with.","To find soulmate.",","
"3MJ9GGZYPD4U4IPM7299SRJ4C3UA2P","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","39PAAFCODXYB3PJRSEP3EL2XUCEVT2","A3P7M9666KJCP","Approved","Tue Feb 07 15:41:05 PST 2023","Tue Feb 07 15:41:25 PST 2023","Thu Feb 09 15:41:25 PST 2023","Thu Feb 09 15:41:37 PST 2023","","","20","100% (41/41)","100% (41/41)","100% (41/41)","Looking for films like shithouse,ege of seventeen, perks of being a wallflower , eighth grae
Films which are not just regular romantic comey set in highschool but rama films mae really well","Really well made college/school films","shithouse,ege of seventeen, perks of being a wallflower , eighth grae"
"3PKJ68EHEXU9K1V8KTPT8USPR96HJU","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3VNXK88KKNGSJAADU8KMNL1L05BV92","A14W0AXTJ3R19V","Approved","Tue Feb 07 15:38:41 PST 2023","Tue Feb 07 15:38:51 PST 2023","Thu Feb 09 15:38:51 PST 2023","Thu Feb 09 15:39:36 PST 2023","","","10","100% (33/33)","100% (33/33)","100% (33/33)","I'll amit that I'm a bit picky when it comes to horror movies - I only really like ones that have some supernatural/paranormal/creature-feature element to them. That sai, I have not come across a horror film that I've really like for quite a while now. The last one I watche that was recent - an that I enjoye a lot - was Hereitary (2018). Have there been any new horror films since that time that you woul recommen I try? I've watche a few that were release since then, but woul not rate any of them very highly.","Are there any actually good recent horror movies?","Hereitary"
"3S1L4CQSG73E5C1YVXOGCADTL7ZFAE","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3I7DHKZYGYYKMQMBR321TJTXQF3F56","AZQZ31OWH88HI","Approved","Tue Feb 07 15:26:17 PST 2023","Tue Feb 07 15:28:03 PST 2023","Thu Feb 09 15:28:03 PST 2023","Thu Feb 09 15:28:36 PST 2023","","","106","100% (13/13)","100% (13/13)","100% (13/13)","Is it sai enough that Australian VFX seems to be ahea of the curve over Hollywoo? Just watche Dark City an I was blown away by their usage of CGI an compositing. I kept thinking, ""Wow! this was from 1996??"" Besies The Matrix an Lor of the Rings, which other movies use Australian / NZ / Tasmanian VFX stuios to exemplify their focus on quality?","Movies in the last 40 years with VFX out of Australia","Dark City, The Matrix, Lor of the Rings"
"368IUKXGBF6P9NEPJN398ZPBRUWP61","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3EFVCAY5LE7JEAR98R0PK1VGLCMJ8G","A9MYC5IGQ2DO4","Approved","Tue Feb 07 15:29:17 PST 2023","Tue Feb 07 15:29:46 PST 2023","Thu Feb 09 15:29:46 PST 2023","Thu Feb 09 15:30:36 PST 2023","","","29","100% (13/13)","100% (13/13)","100% (13/13)","I’m home sick an want some feel goo movies to watch. I like oler movies better than more moern, my favorite movie of all time is My Girl but my heart can’t take seeing little Thomas J eaten by bees again.  Suggestions?","Favorite feel good movie?","My Girl but my heart can’t take seeing little Thomas J eaten by bees again."
"3PZDSVZ3KFFBRFYYKKX27C02VOP4NZ","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","340UGXU9D9ZQ32YGSJFDJHOZDQLVUT","A9HQ3E0F2AGVO","Approved","Tue Feb 07 15:41:08 PST 2023","Tue Feb 07 15:41:54 PST 2023","Thu Feb 09 15:41:54 PST 2023","Thu Feb 09 15:42:36 PST 2023","","","46","100% (18/18)","100% (16/16)","100% (16/16)","I’m looking for some more obscure / little known or lower buget romance films that you think are still worth a watch! I love films like “Onine” an “Once” that seeme to fly somewhat uner the raar but I also like lower buget romance films like “Shelter” an “Dakota Skye.” 

Any suggestions woul be greatly appreciate.","Looking for romance hidden gems","“Onine”, “Once”, “Shelter”, “Dakota Skye”"
"374UMBUHOFNCHWGXAVPWZ9IICJSCTL","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:19 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:19 PST 2023","","","3GNA64GUZP2HDFCK5JDV5IXBXHE5QS","AMWIBULQ4S8K3","Approved","Tue Feb 07 15:38:47 PST 2023","Tue Feb 07 15:38:53 PST 2023","Thu Feb 09 15:38:53 PST 2023","Thu Feb 09 15:39:36 PST 2023","","","6","100% (5/5)","100% (5/5)","100% (5/5)","I have NOPE on my watchlist since I love Joran Peele movies an the iea of a horror movie set in the country, like NOPE, soun very interesting to me. So I woner if anyone knows more titles of horror/thriller movies set on the west or a ranch. It oesn't nee to have a plot similar to NOPE, I just use it as an example of the kin of setting I'm looking for.","Horror/thriller movies set in the west or a ranch? (Besides NOPE)","Nope"
"3EPG8DX9MUOTQJEBE4T4GTBBVZLP5L","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","304SM51WAE2VFB86YXTD34C4P1KSB4","AMWIBULQ4S8K3","Approved","Tue Feb 07 15:37:37 PST 2023","Tue Feb 07 15:37:53 PST 2023","Thu Feb 09 15:37:53 PST 2023","Thu Feb 09 15:38:36 PST 2023","","","16","100% (5/5)","100% (5/5)","100% (5/5)","I have until the first ay of the week to binge watch so looking for plausible an attention getter movies that is more believable than fantasy.  Thank you","In search of intriguing movies regarding Artificial Intelligence",","
"3URJ6VVYVZLT90YALZXFM107LYU4OE","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:19 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:19 PST 2023","","","3MAOD8E57185C1J2VX49T7TQL50NXW","A9HQ3E0F2AGVO","Approved","Tue Feb 07 15:39:16 PST 2023","Tue Feb 07 15:39:28 PST 2023","Thu Feb 09 15:39:28 PST 2023","Thu Feb 09 15:39:37 PST 2023","","","12","100% (18/18)","100% (16/16)","100% (16/16)","Recommen some movies or shows like The monster: Jeffrey ahmer.
Main character shoul be loner guy an socially awkwar. He became psycho or anti social ue to his loneliness.

Thanks in avance.","Like Jeffery Dahmer","The Monster: Jeffrey Dahmer"
"3A3KKYU7QDFHIZWIIPOLPPUTAREMW3","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:18 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:18 PST 2023","","","3GS6S824S1VQN1ECLS8NROFJC3UNW3","A2GM5BW75YCKKW","Approved","Tue Feb 07 15:39:00 PST 2023","Tue Feb 07 15:39:44 PST 2023","Thu Feb 09 15:39:44 PST 2023","Thu Feb 09 15:40:36 PST 2023","","","44","100% (25/25)","100% (25/25)","100% (25/25)","I really nee some new comfort shows/movies i’ve ha my phases with spongebob, victorious, family guy, aventure time, brave little toaster goes to mars, thumbelina so kina minless an non stressful things like that. any recs???","fav movies to fall asleep to?","spongebob, victorious, family guy, aventure time, brave little toaster goes to mars, thumbelina"
"3EQPA8A38EUVBMV2QFV081WUNZNJZM","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:19 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:19 PST 2023","","","3IRIK4HM3LI92I2F5KM5DJMUPXNC69","A3UWM3KJYEL5XU","Approved","Tue Feb 07 15:29:31 PST 2023","Tue Feb 07 15:29:36 PST 2023","Thu Feb 09 15:29:36 PST 2023","Thu Feb 09 15:29:37 PST 2023","","","5","100% (22/22)","100% (22/22)","100% (22/22)","Just rop the name an the release year of one or more films to watch with no context (not reaing the premise or watching trailers)","No context movie suggestions",","
"36818Z1KWDBJP0L5B2NEB1OWIHUA30","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:19 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:19 PST 2023","","","379J5II41ZE6I1P0OFY2SQ4U04PELC","A3P7M9666KJCP","Approved","Tue Feb 07 15:31:23 PST 2023","Tue Feb 07 15:31:51 PST 2023","Thu Feb 09 15:31:51 PST 2023","Thu Feb 09 15:32:36 PST 2023","","","28","100% (41/41)","100% (41/41)","100% (41/41)","I’m looking for movies like Waves that really show the highs an lows of teen relationships. College age is fine too. Young love, that sort of vibe.","Looking for teen/college romance.","Waves"
"3S8APUMBK7HJOM6Q1BOC7LXZ3PKFB9","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 07 15:22:19 PST 2023","1","BatchId:5005636;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 10 15:22:19 PST 2023","","","3V0Z7YWSI9YHJQPE9Z57DYT7UZ1V2A","A1R0689JPSQ3OF","Approved","Tue Feb 07 15:38:11 PST 2023","Tue Feb 07 15:38:33 PST 2023","Thu Feb 09 15:38:33 PST 2023","Thu Feb 09 15:38:37 PST 2023","","","22","100% (9/9)","100% (9/9)","100% (9/9)","Hi,

I am looking for movies that explore toxic family ynamics. Particularly mother son relationships, where the mother is overly obsesse, controlling an manipulative. I know this is super specific but I see plenty of movies like this with mother an aughters but non with mother an son.

Thanks!","Looking for Movie suggestion toxic family",","
