"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.selftext","Input.title","Answer.crowd_input","Approve","Reject"
"3M05562442ILPVVN41TLYGXTLNUFND","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3ERET4BTVX7E3ZG1V46FLCQ4LLAK94","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:38:53 PST 2023","Wed Feb 15 10:39:05 PST 2023","Fri Feb 17 10:39:05 PST 2023","","","","12","100% (18/18)","100% (16/16)","100% (16/16)","Basically the title. I love both of these movies, mostly because of how stylize they are an the chaotic feel they have. Both have a perfect balance of humor an rama, an they have great sountracks, too. Are there any movies that provie a similar sort of experience?","Movies with a similar pacing and energy to Trainspotting and La Haine?",","
"3EHIMLB7GHXK0KZPTPS2J4JBC788HG","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3YJ6NA41JME4K2QQU8206NQ6B0SJPZ","A3N7R7P9HP2YB6","Submitted","Wed Feb 15 10:37:58 PST 2023","Wed Feb 15 10:39:41 PST 2023","Fri Feb 17 10:39:41 PST 2023","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","I’m looking for movies like Waves that really show the highs an lows of teen relationships. College age is fine too. Young love, that sort of vibe.","Looking for teen/college romance.",","
"3DA79LNS6JTO4WKEH2EV66EO7FAT3I","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","33F859I56HB6P2UQN3HEZQ52H49BH1","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:36:54 PST 2023","Wed Feb 15 10:37:21 PST 2023","Fri Feb 17 10:37:21 PST 2023","","","","27","100% (18/18)","100% (16/16)","100% (16/16)","I recently have become intereste in aventure bicycling.  I’m looking for movies to motivate me.  I recently saw Bikes of Wrath an was really happy with it.  I hope there is more out there!","Looking for adventure bicycling movies","Bikes of Wrath"
"3W5PY7V3VZ5V6WLXUTTHUUNSIEEYJO","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3R0T90IZ13ABZBRLHXVRPAZJKPWCGA","A2MCG5W6LHSRG9","Submitted","Wed Feb 15 10:38:38 PST 2023","Wed Feb 15 10:39:08 PST 2023","Fri Feb 17 10:39:08 PST 2023","","","","30","100% (4/4)","100% (4/4)","100% (4/4)","Recently saw Greenlan an thought it was great.  Checke out Moonfall, ha fun with that one too.  Watche Geostorm, which was ecent enough.  

The plot oesnt nee to make a whole bunch of sense, just looking for some absur isaster type films.  Any suggestions are appreciate!

Thanks for your time!","Some good, even cheesey Disaster Films of the last like decade or so?","Greenlan, Moonfall, Geostorm"
"3WGCNLZJLP6LD4A2880XD9H56991DG","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3TXMY6UCAPM2C0LZKT03JO3LQC5QCJ","AKSJ3C5O3V9RB","Submitted","Wed Feb 15 10:41:09 PST 2023","Wed Feb 15 10:41:28 PST 2023","Fri Feb 17 10:41:28 PST 2023","","","","19","100% (12/12)","100% (12/12)","100% (12/12)","What are some other movies that canily ocument all of the behin - the - scenes ynamics that transpire whilst prouction of a film?  
I can't seem to fin any that are like these two gems. Raw an excellent in their imperfections.","Full Tilt Boogie and hearts of darkness...",","
"39HYCOOPLYJI9TWR1UJVX1584K4DM0","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3VELCLL3GVHLY8LSQG0PQTGGFD5F1O","A14W0AXTJ3R19V","Submitted","Wed Feb 15 10:37:16 PST 2023","Wed Feb 15 10:37:40 PST 2023","Fri Feb 17 10:37:40 PST 2023","","","","24","100% (33/33)","100% (33/33)","100% (33/33)","I haven't ha American Chinese foo in a long time an ecie to orer some. Some of my fonest memories as a ki are eating Chinese foo an watching classic martial arts movies. I'm looking for some goo ones that just have that vibe. Not too serious but just a great movie to watch while eating. 

For reference my favorites to watch when I was younger were police story, twin warriors, legen of runken master, an Of course enter the ragon. I am looking for movies with similar vibes. Thank you!","Need a good kung Fu/martial arts movie to eat with my dinner","police story, twin warriors, legen of runken master, enter the ragon"
"35O6H0UNM2EX48BDJROKJXPZN9B5JG","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","32RIADZIS32BUCNXJIJQVQ6YGN9S4X","A2LU259QPV1I4V","Submitted","Wed Feb 15 10:38:58 PST 2023","Wed Feb 15 10:39:41 PST 2023","Fri Feb 17 10:39:41 PST 2023","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","Im not actually sure if this movie qualifies as time travel, i think it oes…

Essentially theres a camera in a room that prints out what will happen there in the future. A couple guys start using this camera which is locate in an apartment room an it points towars a winow 

Thanks guys! I cant remember the name at all","Help me remember a Time travel movie",","
"3JTPR5MT02ASFSHV1COWKCPC2YB5KF","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3TY7ZAOG5QIW75SOV8NMS1PBIHH0K9","A18LFH7XW61JO9","Submitted","Wed Feb 15 10:42:06 PST 2023","Wed Feb 15 10:42:49 PST 2023","Fri Feb 17 10:42:49 PST 2023","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","I love movies like The imitation game, Persian lessons, Lan of mine, inglorious bastars an of course The pianist. I really like movies like those set aroun harship an survival uring a worl war rather than the war itself (i.e. battlefiel movies). Any other movies you recommen that may fit that criteria? 

Have also watche more classics like the boy in stripe pyjamas, an Schinler's list an also like those too.","Movies about the drama and hardship of WWII or WWI?","The imitation game, Persian lessons, Lan of mine, inglorious bastars, The pianist"
"3QHITW7OZY7BW1R79DZAO9H7TI4AQI","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3OJSZ2ATD3U77X759K4P5RGGT5S57T","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:41:42 PST 2023","Wed Feb 15 10:41:58 PST 2023","Fri Feb 17 10:41:58 PST 2023","","","","16","100% (18/18)","100% (16/16)","100% (16/16)","Deciing between a man calle Otto or puss in boots! Obviously they’re willy ifferent but if anyone has seen both an has an opinion on which I shoul see tonight, let me know! Also I’m sure both are great so maybe like if you’re in the moo for ____ see this kina thing lol. Thanks!","What movie should I see in theatres tonight?","A Man Called Otto, Puss in Boots"
"3P458N04RBF60VXFIC1NCZU2EXZ2X0","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3M68NM076S5D8KRYNHC02ELGQCWR6T","A26ZENZ5G8AEGM","Submitted","Wed Feb 15 10:38:06 PST 2023","Wed Feb 15 10:38:53 PST 2023","Fri Feb 17 10:38:53 PST 2023","","","","47","100% (5/5)","100% (5/5)","100% (5/5)","looking for movies/shows (action/thriller preferably but not compulsory)
i'm looking for those with characters/protags who are generally very annoying/makes a lot of jokes but they have a pretty ark/ba backstory or past.

examples of this character type are:
- klaus hargreeves from the umbrella acaemy
- hannibal king from blae: trinity

you get the gist. lmk the movie+the character! not looking for animate stuff.","lf action movies","umbrella acaemy, blae"
"3JYPJ2TAZS6LSG70KG6D252OL2VFP9","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3TXD01ZLDFFR9PF18NEQAROM1KUU4F","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:39:21 PST 2023","Wed Feb 15 10:39:50 PST 2023","Fri Feb 17 10:39:50 PST 2023","","","","29","100% (18/18)","100% (16/16)","100% (16/16)","Im a big fan of movies like The Gofather(s), Goofellas, The Irishman, etc. Pretty much anything mafia I am intrigue. Was curious if anyone ha any suggestions of mafia movies or even TV shows (not The Sopranos ive alreay binge it lol)","Looking for mob/mafia movies","The Godfather, Goodfellas, The Irishman, Sopranos"
"3SR6AEG6XFRZFQQ76TQWIH7D5MAYHJ","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","33FOTY3KEXJEVW1IZEAOINVDI0DC1A","AMWIBULQ4S8K3","Submitted","Wed Feb 15 10:38:04 PST 2023","Wed Feb 15 10:38:18 PST 2023","Fri Feb 17 10:38:18 PST 2023","","","","14","100% (5/5)","100% (5/5)","100% (5/5)","Can you give some suggestions on movies that start with one story, take a wil turn an en in a totally unrelate story.

Few examples:

Triangle of saness  

Sorry to bother you","Name some movies that start one way and ends in a totally unexpected way","Triangle of Sadness, Sorry to Bother You"
"34HEO7RUHGSB8267MSOATZRCP46ARJ","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3HUTX6F6V5LMT6GH8NJTI6ZZZKBO21","AKSJ3C5O3V9RB","Submitted","Wed Feb 15 10:43:42 PST 2023","Wed Feb 15 10:43:51 PST 2023","Fri Feb 17 10:43:51 PST 2023","","","","9","100% (12/12)","100% (12/12)","100% (12/12)","I'm currently watching The Black Phone but I nee something else to watch afterwars. I' prefer a thriller or crime movie from last year or year before if it's really goo.","Movie to watch after the black phone","The Black Phone"
"37MQ8Z1JROUV00NPN8NPVD1BG3T2Y6","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3LWJHTCVCNK9FC59BVQ4RUOONPYFQK","A353KETOEN0W8T","Submitted","Wed Feb 15 10:41:39 PST 2023","Wed Feb 15 10:42:20 PST 2023","Fri Feb 17 10:42:20 PST 2023","","","","41","100% (9/9)","100% (9/9)","100% (9/9)","I’ve seen Selma an am currently watching the ocumentary MLK/FBI, wonering if anyone has any other recommenations for movies about Martin Luther King.","MLK Day Recommendations","Selma, MLK/FBI"
"3AA88CN99Z1QHGRFCETTV9N5X3EYKN","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","333U7HK6IKDVV5N0PZB56T9HXHQDJG","AZQZ31OWH88HI","Submitted","Wed Feb 15 10:42:29 PST 2023","Wed Feb 15 10:43:36 PST 2023","Fri Feb 17 10:43:36 PST 2023","","","","67","100% (13/13)","100% (13/13)","100% (13/13)","Cast Terry Crews an Kevin Hart as brothers.  Also Arnol Schwarzenegger an Danny Devito guest appearance as octors. Crews an Harts comeic acting together coul it make a great comey movie. I woul love to see that movie remae with those two.","Remake of Twins (1988)",","
"3XT3KXP259WXS1RL6SDPZ2OZ6PXI6X","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3DH6GAKTY9NOTVNV3H157878Y38ZYU","A1NH9LK567B862","Submitted","Wed Feb 15 10:40:56 PST 2023","Wed Feb 15 10:42:41 PST 2023","Fri Feb 17 10:42:41 PST 2023","","","","105","100% (13/13)","100% (13/13)","100% (13/13)","Looking for movies that create an atmosphere w/ a strong sense of rea an a reamy/nightmarish vibe. Some great examples of this inclue

- I’m Thinking of Ening Things
- Mulhollan Drive
- Jacobs Laer
- Eraserhea
- Blue Velvet
- Many
- The Shining
- Suspiria (both versions)
- Last Night in Soho
- Fire Walk with Me
- Mother
- The Holy Mountain
- 2001
- Black Swan
- Climax
- Enter the Voi
- Irreversible
- Apocalypse Now
- Misommar
- Waking Life (Not Horror)
- Fear an Loathing in Las Vegas
- Eyes Wie Shut

Looking for the types of movies that “change everything” for you","Dreamlike, surreal, psychedelic, and psychological horror?","I’m Thinking of Ening Things, Mulhollan Drive,Jacobs Laer,Eraserhea,Blue Velvet, The Shining,Suspiria,Last Night in Soho"
"3MYASTQBHH99U8UJTNQCEAPDEL1DQN","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:12 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:12 PST 2023","","","3TR2532VI0SWAW8LFC3R0NZPGV3J6U","A14W0AXTJ3R19V","Submitted","Wed Feb 15 10:43:59 PST 2023","Wed Feb 15 10:44:28 PST 2023","Fri Feb 17 10:44:28 PST 2023","","","","29","100% (33/33)","100% (33/33)","100% (33/33)","I feel like going on a journey into the unknown an iscover more films that o the same.

Films that explore mysteries an become mysteries themselves.   
Films that are ripe with atmosphere, symbolism, an an overall enigmatic aura.   
Films that prefer ream logic over realism an conventional narratives.  
Films that plunge into the surreal an the subconcious.  
Films that are unpreictable, where anything is possible.  
Films that are not afrai to confuse or leave questions unanswere.  
Films that are artistic, immersive, thought-provoking experiences.  
Films like the works of Davi Lynch or Alejanro Joorowosky, whom I'm both fairly familiar with.  


Other examples in this category which I truly enjoye woul be: Last Year at Marienba, Valerie an her Week of Woners, Hausu, Lips of Bloo, Inferno, Uner The Silver Lake, The Strange Colour of Your Boy's Tears, The Wil Boys. Thus sai, I' prefer nothing too abstract or isturbing like Begotten, but Horror is basically fine. Thanks to everyboy in avance, I'm really excite for your suggestions.","Mysterious, enigmatic, surreal films that raise more questions than answers","Begotten, Last Year at Marienba, Valerie an her Week of Woners, Hausu, Lips of Bloo, Inferno, Uner The Silver Lake, The Strange Colour of Your Boy's Tears, The Wil Boys,"
"3P7QK0GJ43JV5QXUJUP89KADMXX2ZX","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3X87C8JFVH9IJHAVHFQ3YT73CFRSQF","A9K0CV70JWG1W","Submitted","Wed Feb 15 10:40:17 PST 2023","Wed Feb 15 10:40:35 PST 2023","Fri Feb 17 10:40:35 PST 2023","","","","18","100% (30/30)","100% (30/30)","100% (30/30)","Obvious choices are Clerks, Tape, Primer, Dave Mae A Maze an the Terrifier movies.

What are some low buget movies you' suggest?","Low budget movies that really make the most of it","Clerks, Tape, Primer, Dave Mae A Maze, Terrifier"
"3IHWR4LC8NBKWFA9Z7ANJGKQCKN8I9","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:12 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:12 PST 2023","","","3ITXP059P7H1XU6IMP6U1SVHYKZSJO","A1NH9LK567B862","Submitted","Wed Feb 15 10:39:53 PST 2023","Wed Feb 15 10:40:56 PST 2023","Fri Feb 17 10:40:56 PST 2023","","","","63","100% (13/13)","100% (13/13)","100% (13/13)","The latest Thor movie comes min. Contrasting the rom-com Thor Jane stuff with Christian Bale noir horror. Or a TV example The 100 starting with some cringy YA stuff an then later on some intense fighting/eath.","A movie with two scenes people would be the most likely not to believe are from the same film.","Thor"
"3JMQI2OLG93ORBHRDVYVAGU89AEDN0","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3FE7TXL1LTLPEITXN0BX7BUZELSQ2A","A3EBUBRYCKB6AF","Submitted","Wed Feb 15 10:40:43 PST 2023","Wed Feb 15 10:41:00 PST 2023","Fri Feb 17 10:41:00 PST 2023","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Last night the bf an I watche Preestination (2014) an it blew our mins. The time machine (2002) was also really goo.. please sen me in the right irection, thank you kinly!! (:","Time Travel Movies","Preestination, The time machine"
"3GVPRXWRQRSGW15QP2IH5GOV10HI7W","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3Z2R0DQ0JSC0HF3SE9GXDU5LVI52EB","A2QD9PJUKW7PKK","Submitted","Wed Feb 15 10:40:27 PST 2023","Wed Feb 15 10:40:43 PST 2023","Fri Feb 17 10:40:43 PST 2023","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Hey, guys right now I'm feeling pretty epresse, feeling like a failure, are there any movies I can watch which are funny plus motivating, so i can enjoy an cheer up at the same time, thanking in avance :)","Movies that can cheer me up / motivate me",","
"3IHWR4LC8NBKWFA9Z7ANJGKQCKNI8J","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:12 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:12 PST 2023","","","3TMFV4NEPJC5KUR8FQJ49RPOOM2W8O","A32CMQGGTSUK6Z","Submitted","Wed Feb 15 10:44:28 PST 2023","Wed Feb 15 10:45:18 PST 2023","Fri Feb 17 10:45:18 PST 2023","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","Not exactly sure how to escribe it but I have a craving for 1980s-early-2000s movies that give a generous slice of the countrysie throughout the film. 

I'm getting a bit sick of the fast an majorly green screene movies that only show a glimpse of nature. 

Don't min the subject much, an it's fine if it's newer too! 

Example films I've enjoye for this, Gallipoli (1981), Col Mountain (2003), Seven Years in Tibet (1997).

I' love recs or even a list of movies in this kina niche!

&amp;#x200B;

Thank you!","Requesting older films with slow, beautiful scenery!","Gallipoli, Col Mountain, Seven Years in Tibet"
"3OCZWXS70Y53ZYZDMC0XZC2RRYG5LI","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","37KGEN7NJEO06DTOPL7K3JCIKZYPP5","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:39:38 PST 2023","Wed Feb 15 10:40:06 PST 2023","Fri Feb 17 10:40:06 PST 2023","","","","28","100% (18/18)","100% (16/16)","100% (16/16)","Looking for films like shithouse,ege of seventeen, perks of being a wallflower , eighth grae
Films which are not just regular romantic comey set in highschool but rama films mae really well","Really well made college/school films","Perks of Being a Wallflower, Shithouse, Age of Seventeen"
"34OWYT6U46FKAKTJ4ZG1JCF1WQ5I98","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:12 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:12 PST 2023","","","3EO896NRA7T2CUJXBPBKBXR303ETJF","A18LFH7XW61JO9","Submitted","Wed Feb 15 10:44:49 PST 2023","Wed Feb 15 10:45:36 PST 2023","Fri Feb 17 10:45:36 PST 2023","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","looking for action movies woth protags/characters like One from 6 Unergroun

i also like michael bryce from the hitman's boyguar so earn essentially ryna reynols characters in action movies

other charas i like are five an klaus from TUA, an kaz brekker from six of crows.","looking for action movie recs","6 Unergroun, the hitman's boyguar"
"3OEWW2KGRT969WH3EAY8P5UDZKJDOF","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","3MB8LZR5BQR941HAK195QLHZLFRKL1","A2LU259QPV1I4V","Submitted","Wed Feb 15 10:39:46 PST 2023","Wed Feb 15 10:40:32 PST 2023","Fri Feb 17 10:40:32 PST 2023","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","I'll amit that I'm a bit picky when it comes to horror movies - I only really like ones that have some supernatural/paranormal/creature-feature element to them. That sai, I have not come across a horror film that I've really like for quite a while now. The last one I watche that was recent - an that I enjoye a lot - was Hereitary (2018). Have there been any new horror films since that time that you woul recommen I try? I've watche a few that were release since then, but woul not rate any of them very highly.","Are there any actually good recent horror movies?","Hereitary"
"3ZURAPD29ILIBOOYZEVN19KQIMP1FR","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","386CSBG1OAKDWJCYA2N0XOBBUQUQ6R","A1YSYI926BBOHW","Submitted","Wed Feb 15 10:40:58 PST 2023","Wed Feb 15 10:42:23 PST 2023","Fri Feb 17 10:42:23 PST 2023","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","I’m home sick an want some feel goo movies to watch. I like oler movies better than more moern, my favorite movie of all time is My Girl but my heart can’t take seeing little Thomas J eaten by bees again.  Suggestions?","Favorite feel good movie?","My Girl"
"3GKAWYFRBZROUWT4TABNE5Z39PFDPW","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:11 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:11 PST 2023","","","392CY0QWGCPM0YK1E6PCRO0B7P84II","A9HQ3E0F2AGVO","Submitted","Wed Feb 15 10:40:25 PST 2023","Wed Feb 15 10:40:43 PST 2023","Fri Feb 17 10:40:43 PST 2023","","","","18","100% (18/18)","100% (16/16)","100% (16/16)","I have NOPE on my watchlist since I love Joran Peele movies an the iea of a horror movie set in the country, like NOPE, soun very interesting to me. So I woner if anyone knows more titles of horror/thriller movies set on the west or a ranch. It oesn't nee to have a plot similar to NOPE, I just use it as an example of the kin of setting I'm looking for.","Horror/thriller movies set in the west or a ranch? (Besides NOPE)","NOPE"
"3VDVA3ILJNDOPOKTAY15JUK2J1P1GQ","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Wed Feb 15 10:36:12 PST 2023","1","BatchId:5011462;OriginalHitTemplateId:928390845;","120","172800","Sat Feb 18 10:36:12 PST 2023","","","3JBT3HLQFJ0UKHVUCU5MUHEWUY5PZQ","A353KETOEN0W8T","Submitted","Wed Feb 15 10:40:20 PST 2023","Wed Feb 15 10:41:38 PST 2023","Fri Feb 17 10:41:38 PST 2023","","","","78","100% (9/9)","100% (9/9)","100% (9/9)","I lately watche the maze runner trilogy an really like it, can you suggest me some movies with the same theme ( group of friens/people trappe an they try to escape, survive in an unknown place, if it inclues a maze again it woul be perfect ) or a group of friens trying to solve a mystery / a murer.
Thanks !","Asking for suggestions","Maze Runner"
