"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.selftext","Input.title","Answer.crowd_input","Approve","Reject"
"34HEO7RUHGSB8267MSOATZRCP28RAY","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:02 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:02 PST 2023","","","3TPWUS5F8KZ7WXHLW2Z9BDL7E46WCV","A2W2ZEI7WUASOW","Submitted","Tue Feb 14 11:19:41 PST 2023","Tue Feb 14 11:19:51 PST 2023","Thu Feb 16 11:19:51 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","So I starte watching Emily The Criminal the other ay an I'm about halfway through it. I'm gonna finish it toay but what are some other movies that might be similar to it? Or a goo crime movie from last year or at least a few years back","Emily The Criminal","Emily The Crimina"
"34O39PNDLG6GRCBZS6O6OABI7KTRBT","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:03 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:03 PST 2023","","","3E1QT0TDF07NJZ73Q9FP80GG92NI84","A1FP3SH704X01V","Submitted","Tue Feb 14 11:16:39 PST 2023","Tue Feb 14 11:17:02 PST 2023","Thu Feb 16 11:17:02 PST 2023","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Seen plenty of action movies an plenty of musicals but not too many movies that blen the two genres. There's obviously classic isney stuff like Alain but i'm wonering if there are any like Die har or the rai.","Good action musicals?","Alain ,Die har,rai"
"34OWYT6U46FKAKTJ4ZG1JCF1WO79IX","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:59 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:59 PST 2023","","","3X1FV8S5J8P7YKXL8EQWF2N85NWVGU","A1R0689JPSQ3OF","Submitted","Tue Feb 14 11:21:05 PST 2023","Tue Feb 14 11:21:58 PST 2023","Thu Feb 16 11:21:58 PST 2023","","","","53","100% (9/9)","100% (9/9)","100% (9/9)","Hi, every year our colleagues get together for an annual event an every year I make a small funny short film about the event. This year, I want to make some funny eits where I cleverly cut scenes together that will make up the journey of one of our team members who is late catching the bus to the event.   


So I am looking for scenes where the actors are having a conversation, where i can cut out one of the camera angles so that it looks as if my colleague is having a conversation with the actual actor in the film. So I nee scenes where only one person is in the angle at any given time. So far I have scenes from Fast &amp; Furious, Limitless an The Gofather.  


Any ieas from you movie buffs woul help me a LOT.  


Thank you","Looking for Movie Scenes I can cut into a funny personal video","Fast & Furious, Limitless, The Gofather"
"34OWYT6U46FKAKTJ4ZG1JCF1WO7I96","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:06 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:06 PST 2023","","","3483FV8BEPHW40AD8RXZ16D8EB126S","A18LFH7XW61JO9","Submitted","Tue Feb 14 11:20:54 PST 2023","Tue Feb 14 11:21:53 PST 2023","Thu Feb 16 11:21:53 PST 2023","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","I’m not necessarily looking for a movie about black metal bans, but I really enjoy the ark atmosphere an bitter ening the movie has. What is it? A fall from Grace? With this movie going into graphic etail of the controversy of this ban with the murer an betrayal I just love every minute of it. You on’t even have to be a black metal fan to enjoy it. But I’m looking for movies that also have “bitter” ens an arker themes. Thank you!","Movies Similar in feeling to Lords of Chaos (2018)?","A fall from Grace"
"34R3P23QI2ZVQLV7RS88XKMXUCDHW2","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:03 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:03 PST 2023","","","33IZTU6J8CZ2SEB73TLVS13W99YSXE","AFU00NU09CFXE","Submitted","Tue Feb 14 11:17:45 PST 2023","Tue Feb 14 11:19:00 PST 2023","Thu Feb 16 11:19:00 PST 2023","","","","75","0% (0/0)","0% (0/0)","0% (0/0)","Movies where people who are suppose to be aults *act* like well-ajuste, mature, people who make realistic, logical ecisions.","Movies where the characters act like adults?",","
"34ZTTGSNK7MQ6OZLFJ925V4B6BWHQY","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:02 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:02 PST 2023","","","3D8YOU6S9PI5OCJFRB757P80X2KU62","A2AAY4VT9L71SY","Submitted","Tue Feb 14 11:19:36 PST 2023","Tue Feb 14 11:19:52 PST 2023","Thu Feb 16 11:19:52 PST 2023","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Movies that capture the vibe or woul fit with music of artists like The Doors, Quicksilver Messenger Service, Love, The Animals, Chuck Berry, Bo Diley, Canne Heat, Howlin Wolf, etc. Basically, any rock or blues music from the 50s to the early 70s.

Coul be about anything.","Movies that would go with a classic rock soundtrack?","The Doors, Quicksilver Messenger Service, Love, The Animals, Chuck Berry, Bo Diley, Canne Heat, Howlin Wolf"
"3511RHPAE5CS4LXBJJD02D7NJE7LRA","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:54 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:54 PST 2023","","","37QW5D2ZRRKCDDAZVL93C2M3I0P8SM","A9HQ3E0F2AGVO","Submitted","Tue Feb 14 11:17:33 PST 2023","Tue Feb 14 11:17:47 PST 2023","Thu Feb 16 11:17:47 PST 2023","","","","14","100% (18/18)","100% (16/16)","100% (16/16)","Can y'all suggest movies with similar aesthetics to that of the 1990 movie Flatliners? with the neo-gothic, surreal nightscapes an all?","Movies like Flatliners (1990)","Flatliners"
"3511RHPAE5CS4LXBJJD02D7NJE7RLG","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:06 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:06 PST 2023","","","3VZLGYJEYW8ZTQXLYLF3OU0ZWOXXZN","A9K0CV70JWG1W","Submitted","Tue Feb 14 11:15:32 PST 2023","Tue Feb 14 11:17:07 PST 2023","Thu Feb 16 11:17:07 PST 2023","","","","95","100% (30/30)","100% (30/30)","100% (30/30)","Basically movie with a melancholic atmosphere + ry/black humor, an eals with epression/anxiety an stuff but not in an in your face way but in a subtle way. 

Other Movies/TV Shows that have sort of fit the bill for me are Insie Llewyn Davis, Detectorists, Banshees of Inisherin etc. 

Doesn't have to be necessarily sa but just match that vibe I escribe above","Looking for a movie like the TV Show Patriot","Llewyn Davis, Detectorists, Banshees of Inisherin"
"351S7I5UHJU1UXHJNRK6DEPLESDJNI","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:56 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:56 PST 2023","","","3L70J4KAZRKKUCKWVTYSDU6Y7LHAD0","ACGHHDT7RY1AH","Submitted","Tue Feb 14 11:25:57 PST 2023","Tue Feb 14 11:27:51 PST 2023","Thu Feb 16 11:27:51 PST 2023","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","I recently saw an avertisement for the port of [*Syberia*](https://en.wikipeia.org/wiki/Syberia) for the Ninteno Switch, an it really got me longing for a great movie with a similar aesthetic.  The early parts of the game have you in a [European town with fog](https://uploa.wikimeia.org/wikipeia/commons//e/Syberia_04_-_Valail%C3%A8ne.jpg) (an occasionally rain), an it really gives you a vibe of loneliness an isolation.  Settings like the [town's cemetery](https://i0.wp.com/waytoomany.games/wp-content/uploas/2018/08/DM16ri4VQAAOzmX.jpg), the [surrouning woos](http://gamerwalkthroughs.com/wp-content/uploas/2015/08/Syberia-Walkthrough-Valailene-Forest.jpg), an the [factory](http://gamerwalkthroughs.com/wp-content/uploas/2015/08/Syberia-Walkthrough-Factory-Courtyar.jpg) were lovely to me.  


Similarly, [*Silent Hill*](https://www.themovieb.org/movie/588-silent-hill) ha a lovely aesthetic with those [gray, ashy skies an bleary lighting](https://www.pluggein.com/wp-content/uploas/2019/12/silent-hill.png).  (Not particularly looking for a vieo game aaptation, min you, but those two really games are great examples.)  The mooiness is the seller for me here, an it's probably only going to be foun in rama films.  (Or possibly among more serious horror—[*The Witch*](https://www.themovieb.org/movie/310131-the-witch) is another one which really gave me the tone I'm seeking here, an [*The Others*](https://www.themovieb.org/movie/1933-the-others) an the first half of [*Gretel &amp; Hansel*](https://www.themovieb.org/movie/542224-gretel-an-hansel) hit pretty close, too.)  


The mere presence of rain/fog/arkness oesn't o it, so films like *Dark City* an *Blae Runner* aren't what I'm looking for.  Got any great suggestions for me?  ","Rainy, foggy, moody, atmospheric!","Silent Hill, The Witch, The Others, Gretel & Hansel, Dark City, Blae Runner"
"3538U0YQ2PSELR2DMI96P2ZNG45F3V","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:59 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:59 PST 2023","","","3BV8HQ2ZZ7ZL935HL6QE7OW6QZTA67","A9K0CV70JWG1W","Submitted","Tue Feb 14 11:20:51 PST 2023","Tue Feb 14 11:20:57 PST 2023","Thu Feb 16 11:20:57 PST 2023","","","","6","100% (30/30)","100% (30/30)","100% (30/30)","A movie about breaking up or breaking off. Not neccesarily romantic relationship, in fact especially not romantic relationships. (I went through a irl banshees scenario).","Something like The Banshees of Inisherin",","
"3566S7OX6NH5WV9SHVXBDH79KW871R","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:57 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:57 PST 2023","","","3XM0HYN6NVXW9M4YG7R997DE6JGEPB","A9K0CV70JWG1W","Submitted","Tue Feb 14 11:19:13 PST 2023","Tue Feb 14 11:19:26 PST 2023","Thu Feb 16 11:19:26 PST 2023","","","","13","100% (30/30)","100% (30/30)","100% (30/30)","I’m sure this has been requeste many many times but hopefully someone can help me, I want a movie ti make me cry an I get closest when it’s well acte. Not necessarily how sa the situation is (eg. A ki ying of cancer) but more like interstellar or blae runner","Sad movies","interstellar, blae runner"
"356TQKY9YPVN7VTDGG6QSRUHY2E78B","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:01 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:01 PST 2023","","","3R2PKQ87N7624O97KAP8DIHBT7DMIX","A31Z5TPD8QKE26","Submitted","Tue Feb 14 11:23:20 PST 2023","Tue Feb 14 11:24:54 PST 2023","Thu Feb 16 11:24:54 PST 2023","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","I'm looking for movies an TV shows about the American Revolution an the Inepenance of The Unite States. 

So movies an shows like The Patriot, The Last of the Mohicans, John Aams an Turn.

Thank you.","Movies and TV shows set during the American Revolutionary War","The Patriot, The Last of the Mohicans, John Aams, Turn"
"359AP8GAHQIPJYJQXSMVUDQ0OTZ7CH","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:03 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:03 PST 2023","","","3U5JL4WY5V7JQT9WDSPDUYNQVTXX4E","A11SX02CICZN85","Submitted","Tue Feb 14 11:29:45 PST 2023","Tue Feb 14 11:30:52 PST 2023","Thu Feb 16 11:30:52 PST 2023","","","","67","100% (10/10)","100% (10/10)","100% (10/10)","looking for action movies with generally a lot of violence/gun fights but heres the catch;
i'm looking for those with some humour to them, an with relationships like in:

blae trinity : relationship between blae an king
(so like funny guy an guy who literally is so tire of his shit)

the hitman's boyguar : the kincais an michael's relationship
( again, funny guy bla bla)

(poor guy)","looking for action movie",","
"359AP8GAHQIPJYJQXSMVUDQ0OTZC7M","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:57 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:57 PST 2023","","","3YHH42UU5MD7RBA6G8ZN712Q786L0Z","A2MCG5W6LHSRG9","Submitted","Tue Feb 14 11:21:28 PST 2023","Tue Feb 14 11:22:32 PST 2023","Thu Feb 16 11:22:32 PST 2023","","","","64","100% (4/4)","100% (4/4)","100% (4/4)","Something that's a goo time an easy to watch with a group who won't be fully paying attention. So far the best suggestion I've ha is ma max fury roa but I' like a few more options to consier/put to the group. Thanks in avance:)","Hosting a film night with friends, looking for a crowd pleaser!","ma max fury roa"
"35A1YQPVGOE19XR7193K7WAZASOI5F","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:06 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:06 PST 2023","","","33PPO7FEC6DZ0U3U7HQ5USUHKTKDI5","A2W2ZEI7WUASOW","Submitted","Tue Feb 14 11:17:37 PST 2023","Tue Feb 14 11:17:55 PST 2023","Thu Feb 16 11:17:55 PST 2023","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","my og is terrifie of lou noises (fireworks, thuner storms, lou neighbors), she oes have meication, but it takes some time to kick in &amp; I on't like always giving it to her, which is where movies come in! I'm looking for any movies with constant noise, no silent scenes, or anything where the volume goes super low/nothing with high pitch... I nee constant steay noise.

Please, any suggestions?","movies with constant noise for my dog",","
"35JDMRECDE7N9PE5MMWKQE3W88VEGK","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:53 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:53 PST 2023","","","3ITXP059P7H1XU6IMP6U1SVHYBKJSI","AMWIBULQ4S8K3","Submitted","Tue Feb 14 11:22:40 PST 2023","Tue Feb 14 11:22:53 PST 2023","Thu Feb 16 11:22:53 PST 2023","","","","13","100% (5/5)","100% (5/5)","100% (5/5)","I am a massive fan of Ingmar Bergman’s work an have watche every one of his movies I care to see. I love the gravity, seriousness, an tone of his movies. I am also a black an white fan. I’ve ha a har time with English speaking movies from the same time perio however. They seem to not be nearly as serious or profoun. Is there anything you think will satisfy or was Bergman ahea of his time?","Movies like Ingmar Bergman’s but in English",","
"35XW21VSWQC450XOY8D5SNCJ5GQLSY","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:55 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:55 PST 2023","","","336KAV9KY1QYNKKJEASRKXX1DLT2YR","A2AAY4VT9L71SY","Submitted","Tue Feb 14 11:16:26 PST 2023","Tue Feb 14 11:16:49 PST 2023","Thu Feb 16 11:16:49 PST 2023","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Hello! I recently watche Ang lee's Eat rink man woman an i love it a lot. I have not watche a lot of Taiwanese movies but I've enjoye the ones that I've seen. I am hoping to fin some suggestions for the Taiwanese new wave cinema or even the new one's for that matter.

I know about some of ewar yang's movie but that's that. I want to watch some more, so, kinly recommen some of your must watch or the one you have enjoye an woul want others to watch too.
Thank you!","Suggestions for Taiwanese movies!","Eat rink man woman"
"360ZO6N6KBH663JAPEETB5MIDXR9MD","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:02 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:02 PST 2023","","","3IUZPWIU1Z5PFVT9OFG7ZWYFJDFKWW","A3EBUBRYCKB6AF","Submitted","Tue Feb 14 11:17:44 PST 2023","Tue Feb 14 11:17:53 PST 2023","Thu Feb 16 11:17:53 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","So I recently rewatche Metal Lors an I'm wonering if there are more movies with the comey-ish Metal movies the age rating isn't really an issue just something I coul watch","Any Movies with The Heavy Metal vibe","Metal Lors"
"360ZO6N6KBH663JAPEETB5MIDXRM9Q","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:02 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:02 PST 2023","","","3U088ZLJVVRN25M5KM6PGCJ65F9W02","AMWIBULQ4S8K3","Submitted","Tue Feb 14 11:18:42 PST 2023","Tue Feb 14 11:19:01 PST 2023","Thu Feb 16 11:19:01 PST 2023","","","","19","100% (5/5)","100% (5/5)","100% (5/5)","just as the the title says. A smart or har working protagonist or just a movie that motivates you  


Movies like:

 The Martian  
Miss Sloane  
The Big Short  
The Banker  
Steve Jobs","Looking for movies that make you want to be smarter, work harder, motivate you","The Martian, Miss Sloane, The Big Short, The Banker, Steve Jobs"
"366FYU4PUQNSBBAOCDHZO6VPFPCEKN","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:54 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:54 PST 2023","","","3XXU1SWE8XTQVSJ2JHAXYNMFDW7A06","AX8EX2QI5HIQQ","Submitted","Tue Feb 14 11:20:42 PST 2023","Tue Feb 14 11:22:13 PST 2023","Thu Feb 16 11:22:13 PST 2023","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","I love Runaway Jury an am intereste in watching the show Sequestere, which apparently has a similar premise. Before I can o so, I have to ask if there’s any movies like what I escribe? 

What I mean is movies about juries who get attacke, coerce, pressure, or even manipulate by others (they can be friens, relatives, rivals, criminals, cops, juges, prosecutors, the public, etc.) to reach a verict they themselves isagree with. 

Feel free to leave any suggestions! ","Are there any movies about juries who fend off others trying to force them into reaching a certain verdict?","The Untouchables,The Trial of the Chicago 7, Runaway Jury, Suspect"
"366FYU4PUQNSBBAOCDHZO6VPFPCKET","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:06 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:06 PST 2023","","","3N4BPTXIOJQCNR44TF16H8DIYX4KUX","A31Z5TPD8QKE26","Submitted","Tue Feb 14 11:17:40 PST 2023","Tue Feb 14 11:18:48 PST 2023","Thu Feb 16 11:18:48 PST 2023","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","Taking the LSAT tomorrow afternoon so nee to relax unwin an forget about tomorrow for a few hours. Sc-fi also an option. TIA","Feel good movie or straight up action. Please help.",","
"367O8HRHLQ687SQ3SGEO66A8JUV4SO","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:00 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:00 PST 2023","","","31LVTDXBLI8VR5U5ALI2RX3DGY5LRX","A26ZENZ5G8AEGM","Submitted","Tue Feb 14 11:18:28 PST 2023","Tue Feb 14 11:19:54 PST 2023","Thu Feb 16 11:19:54 PST 2023","","","","86","100% (5/5)","100% (5/5)","100% (5/5)","I really enjoye Raw, In My Skin, Martyrs, Revenge, High Tension, The Skin I Live In, an have seen Titane, Frontier(s), Insie, all of Gaspar Noe's movies. Hoping there are some goo ones left!

Preferably something moern-ish (not Tetsuo or The Fly). Also not looking for pure torcher porn... there has to be at least some semblance of a story.","Looking for a good body horror or french extremity type movie","aw, In My Skin, Martyrs, Revenge, High Tension, The Skin I Live In,aw, In My Skin, Martyrs, Revenge, High Tension, The Skin I Live In, Tetsuo, The Fly"
"368IUKXGBF6P9NEPJN398ZPBS1U6PV","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:54 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:54 PST 2023","","","333U7HK6IKDVV5N0PZB56T9HX89DJH","A14W0AXTJ3R19V","Submitted","Tue Feb 14 11:17:43 PST 2023","Tue Feb 14 11:19:15 PST 2023","Thu Feb 16 11:19:15 PST 2023","","","","92","100% (33/33)","100% (33/33)","100% (33/33)","Looking for movies (or relatively short tv shows) where the protagonist is great at a particular thing. Something like Whiplash, The Queens Gambit, Top Gun are the first things I can think of.","Movies where the main character is the best at what they do","Whiplash, The Queens Gambit, Top Gun"
"36AZSFEY0EY8KJSG1QTGP70LSQ6BV6","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:53 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:53 PST 2023","","","31Z0PCVWUVD9SZIVAGMN87MU9ZX7TN","A2MCG5W6LHSRG9","Submitted","Tue Feb 14 11:16:11 PST 2023","Tue Feb 14 11:16:39 PST 2023","Thu Feb 16 11:16:39 PST 2023","","","","28","100% (4/4)","100% (4/4)","100% (4/4)","I've recently watche Taxi Driver, an Mean Streets, an I just love the overall feeling of New York in the 70's. What are some other movies that isplay 1970's New York well?","Movies set in the 1970's New York City?","Taxi Driver, Mean Streets"
"36BTXXLZ356W6DQQDREJGW5CXSC4R0","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:00 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:00 PST 2023","","","3R2PKQ87N7624O97KAP8DIHBT7CMIW","A1NF6PELRKACS9","Submitted","Tue Feb 14 11:19:34 PST 2023","Tue Feb 14 11:20:46 PST 2023","Thu Feb 16 11:20:46 PST 2023","","","","72","100% (6/6)","0% (0/0)","0% (0/0)","This souns like a weir request, but lately, I’ve been watching a lot of spy an conspiracy movies an one of my relatives has been watching sports movies whenever I see them. I came up with the weir suggestion when I ranomly put those two together.

So… yeah. Anyboy aware of any movies like that? If not, it’s cool. ","Any sports movies where the characters are being manipulated or are part of a conspiracy?",","
"36BTXXLZ356W6DQQDREJGW5CXSCR4N","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:02 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:02 PST 2023","","","336YQZE836CQS0ESDQ6EO9D6OL6M5M","A18LFH7XW61JO9","Submitted","Tue Feb 14 11:19:07 PST 2023","Tue Feb 14 11:19:19 PST 2023","Thu Feb 16 11:19:19 PST 2023","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","No movie has ever left me reaming as much as this one, I want more! It oesn't nee to be set in the past necessarily but extra points if it is.

Thank you!","Glamorous and fancy settings like in ""Last Night in Soho""",","
"36D1BWBEIXZV6JYB45ZE1IE47RHM2Y","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:14:59 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:14:59 PST 2023","","","3BDCF01OG8S4O66ROGAWZTWAJLLYLD","A9K0CV70JWG1W","Submitted","Tue Feb 14 11:22:35 PST 2023","Tue Feb 14 11:22:41 PST 2023","Thu Feb 16 11:22:41 PST 2023","","","","6","100% (30/30)","100% (30/30)","100% (30/30)","Hi all! I’m a high school english teacher an I have a iverse perspectives class that is finishing up The House in the Cerulean Sea, an I wante to pair it with a movie. Any suggestions?","Movie rec based on book?","The House in the Cerulean Sea"
"36FFXPMSUJMNLCM506HYGQ9BRAEHOQ","3RPT4N9PT7LMVUF4PIOGVNH0Z7J4DC","Pick Out Movie Title from User Posts","Copy movie names that appears in the given text into the input text box, and separate them using","data collection","$0.15","Tue Feb 14 11:15:01 PST 2023","1","BatchId:5010677;OriginalHitTemplateId:928390845;","120","172800","Fri Feb 17 11:15:01 PST 2023","","","37C0GNLMHQ1J7A8T5GHGXP4CB2PD6B","AFKZZEURTCR8U","Submitted","Tue Feb 14 11:17:08 PST 2023","Tue Feb 14 11:17:44 PST 2023","Thu Feb 16 11:17:44 PST 2023","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","In the Lor of War the intro montage follows the life of a bullet from when it is mae in a factory an the journey it takes before it is eventually use to shoot someone.

I'm looking for montages that are similar where we follow the life of inanimate object. The sequence oesn't nee to use The oggy camera technique use in the LoW. Ieally it shows the object from creation all the way to the en of the objects lifespan.

Movies / TV Shows / Commercials are all welcome!","Looking for montage similar to the intro of Lord of War","Lord of War"
